timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B637.VP2_VMM61:d,B637.VP2_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B637.VP2_VMM61_E,,,
B638.VP2_VMM61:d,B638.VP2_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B638.VP2_VMM61_E,,,
B641.VP2_VMM61:d,B641.VP2_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B641.VP2_VMM61_E,,,
B642.VS1_VMM61:d,B642.VS1_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B642.VS1_VMM61_E,,,
B643.VP1_VMM61:d,B643.VP1_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B643.VP1_VMM61_E,,,
B643.VP2_VMM61:d,B643.VP2_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B643.VP2_VMM61_E,,,
B643.VÅ9_VMM41:d,B643.VÅ9_VMM41.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B643.VÅ9_VMM41_E,,,
B643.VÅ9_VMM42:d,B643.VÅ9_VMM42.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B643.VÅ9_VMM42_E,,,
B650.VP1_VMM61:d,B650.VP1_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B650.VP1_VMM61_E,,,
B650.VP3_VMM61:d,B650.VP3_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B650.VP3_VMM61_E,,,
B652.VS1_VMM61:d,B652.VS1_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B652.VS1_VMM61,,,
B654.VP2_VMM61:d,B654.VP2_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B654.VP2_VMM61_E,,,
B655.VP1_VMM61:d,B655.VP1_VMM61.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B655.VP1_VMM61_E,,,
