timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B308.T59:d,B308.T59.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T59,,,
B310.T27:d,B310.T27.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.T27,,,
B310.T27-12-2:d,B310.T27-12-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.T27-12-2,,,
B310.T28:d,B310.T28.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.T28,,,
B310.T28-23-2:d,B310.T28-23-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.T28-23-2,,,
B311.T29:d,B311.T29.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T29,,,
B311.T56:d,B311.T56.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T56,,,
B311.T56-4-7:d,B311.T56-4-7.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T56-4-7,,,
B311.T79:d.raw,B311.T79.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T79,,,
B311.T79:d.A,B311.T79.energy,daily,counter,derived,False,,2025-09-15,,,,,B311.T79:d.raw,slice
B311.T79:d.B,B311.T79.energy,daily,counter,derived,False,2025-09-15,,,,,,B311.T79:d.raw,slice
B311.T79:d,B311.T79.energy,daily,counter,derived,True,,,,,,,B311.T79:d.A|B311.T79:d.B,rolling_sum
B311.T80:d,B311.T80.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T80,,,
B311.T80-2-3:d,B311.T80-2-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T80-2-3,,,
B312.T34:d,B312.T34.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.T34,,,
B312.T34-2-3:d,B312.T34-2-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.T34-2-3,,,
B312.T34-2-4:d,B312.T34-2-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.T34-2-4,,,
B312.T34-2-5:d,B312.T34-2-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.T34-2-5,,,
B313.T26S-2-12:d,B313.T26S-2-12.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-2-12,,,
B313.T26S-2-32:d,B313.T26S-2-32.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-2-32,,,
B313.T26S-2-XX:d,B313.T26S-2-XX.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-2-XX,,,
B313.T26S-3-16:d,B313.T26S-3-16.energy,daily,counter,raw,True,,2025-12-10,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-16,,,
B313.T26S-3-20:d,B313.T26S-3-20.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-20,,,
B313.T26S-3-24:d,B313.T26S-3-24.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-24,,,
B313.T26S-3-28:d,B313.T26S-3-28.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-28,,,
B313.T26S-3-32:d,B313.T26S-3-32.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-32,,,
B317.T49:d,B317.T49.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49,,,
B317.T49-3-9:d,B317.T49-3-9.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-3-9,,,
B317.T49-4-2:d,B317.T49-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-2,,,
B317.T49-4-3:d,B317.T49-4-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-3,,,
B317.T49-4-4:d,B317.T49-4-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-4,,,
B317.T49-4-6:d,B317.T49-4-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-6,,,
B317.T49-4-7:d,B317.T49-4-7.energy,daily,counter,raw,True,,2026-01-19,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-7,,,
B317.T49-4-9:d,B317.T49-4-9.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-9,,,
B317.T49-5-1:d,B317.T49-5-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-1,,,
B317.T49-5-2:d,B317.T49-5-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-2,,,
B317.T49-5-5:d,B317.T49-5-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-5,,,
B317.T49-5-6:d,B317.T49-5-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-6,,,
B317.T49-5-7:d,B317.T49-5-7.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-7,,,
B317.T49-5-9:d,B317.T49-5-9.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-9,,,
B318.T21-6-2-A:d,B318.T21-6-2-A.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B318.T21-6-2-A,,,
B324.T14-4-1:d,B324.T14-4-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B324.T14-4-1,,,
