timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B319.KV1_VMM21:d,B319.KV1_VMM21.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B319.KV1_VM21,,,
B325.KV1_VMM23_V:d,B325.KV1_VMM23_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.KV1_VM23_V,,,
B326.KV1_VMM21:d,B326.KV1_VMM21.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B326.KV1_VM21,,,
B327.KV1_VMM21_V:d,B327.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B327.KV1_VM21_V,,,
B330.KV1_VMM23_V:d,B330.KV1_VMM23_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.KV1_VM23_V,,,
B334.KV1_VMM21:d,B334.KV1_VMM21.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B334.KV1_VM21,,,
B337.KV1_VMM22_V:d,B337.KV1_VMM22_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B337.KV1_VM22_V,,,
B339.KV1_VMM23_V:d,B339.KV1_VMM23_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B339.KV1_VM23_V,,,
B341.KV1_VMM21_V:d,B341.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B341.KV1_VM21_V,,,
B385.KV1_VMM21_V:d,B385.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B385.KV1_VM21_V,,,
B392.KV1_VMM21:d,B392.KV1_VMM21.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B392.KV1_VM21,,,
B392.KV1_VMM22:d,B392.KV1_VMM22.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B392.KV1_VM22,,,
B420.KV1_VMM21_V:d,B420.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B420.KV1_VM21_V,,,
B310.KV1_VMM23_V:d.raw,B310.KV1_VMM23_V.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.KV1_VM23_V,,,
B310.KV1_VMM23_V:d.A,B310.KV1_VMM23_V.energy,daily,counter,derived,False,,2025-09-21,,,,,B310.KV1_VMM23_V:d.raw,slice
B310.KV1_VMM23_V:d.patch,B310.KV1_VMM23_V.energy,daily,counter,derived,False,2025-09-21,2026-01-14,,,,,B310.KV1_VMM23_V:d.raw,interpolate
B310.KV1_VMM23_V:d.B,B310.KV1_VMM23_V.energy,daily,counter,derived,False,2026-01-14,,,,,,B310.KV1_VMM23_V:d.raw,slice
B310.KV1_VMM23_V:d,B310.KV1_VMM23_V.energy,daily,counter,derived,True,,,,,,,B310.KV1_VMM23_V:d.A|B310.KV1_VMM23_V:d.patch|B310.KV1_VMM23_V:d.B,rolling_sum
B310.KV1_VMM20_V:d.raw,B310.KV1_VMM20_V.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.KV1_VM20_V,,,
B310.KV1_VMM20_V:d.A,B310.KV1_VMM20_V.energy,daily,counter,derived,False,,2025-09-21,,,,,B310.KV1_VMM20_V:d.raw,slice
B310.KV1_VMM20_V:d.patch,B310.KV1_VMM20_V.energy,daily,counter,derived,False,2025-09-21,2026-01-14,,,,,B310.KV1_VMM20_V:d.raw,interpolate
B310.KV1_VMM20_V:d.B,B310.KV1_VMM20_V.energy,daily,counter,derived,False,2026-01-14,,,,,,B310.KV1_VMM20_V:d.raw,slice
B310.KV1_VMM20_V:d,B310.KV1_VMM20_V.energy,daily,counter,derived,True,,,,,,,B310.KV1_VMM20_V:d.A|B310.KV1_VMM20_V:d.patch|B310.KV1_VMM20_V:d.B,rolling_sum
B313.KV1_VMM22_V:d.raw,B313.KV1_VMM22_V.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.KV1_VM22_V,,,
B313.KV1_VMM22_V:d.A,B313.KV1_VMM22_V.energy,daily,counter,derived,False,,2025-09-21,,,,,B313.KV1_VMM22_V:d.raw,slice
B313.KV1_VMM22_V:d.patch,B313.KV1_VMM22_V.energy,daily,counter,derived,False,2025-09-21,2026-01-14,,,,,B313.KV1_VMM22_V:d.raw,interpolate
B313.KV1_VMM22_V:d.B,B313.KV1_VMM22_V.energy,daily,counter,derived,False,2026-01-14,,,,,,B313.KV1_VMM22_V:d.raw,slice
B313.KV1_VMM22_V:d,B313.KV1_VMM22_V.energy,daily,counter,derived,True,,,,,,,B313.KV1_VMM22_V:d.A|B313.KV1_VMM22_V:d.patch|B313.KV1_VMM22_V:d.B,rolling_sum
