ID,Name,Base,Unit,Phase,Type,Direction,Misc,Description
5386,Energy Consumption Rate Delta (MJ/s),,,,,,,
5387,Energy Consumption Previous Day Total (MJ),,,,,,,
5388,Energy Consumption Current Day Total (MJ),,,,,,,
5389,Energy Consumption This Interval (MJ),,,,,,,
5390,Energy Consumption Delta Previous Day Total (MJ),,,,,,,
5391,Energy Consumption Delta Current Day Total (MJ),,,,,,,
5392,Energy Consumption Delta This Interval (MJ),,,,,,,
5393,Energy Consumption Last Interval (MJ),,,,,,,
5394,Energy Consumption Delta Last Interval (MJ),,,,,,,
5395,Water Volume Supply Last Interval (m^3),,,,,,,
5396,Water Volume Return Last Interval (m^3),,,,,,,
5397,Water Volume Delta Last Interval (m^3),,,,,,,
5398,Min Water Volume Flow Rate Supply Date Time,,,,,,,
5399,Min Water Volume Flow Rate Return Date Time,,,,,,,
5400,Min Water Volume Flow Rate Delta Date Time,,,,,,,
5401,Max Water Volume Flow Rate Supply Date Time,,,,,,,
5402,Max Water Volume Flow Rate Return Date Time,,,,,,,
5403,Max Water Volume Flow Rate Delta Date Time,,,,,,,
5404,Water Volume Flow Rate Supply 15 Minute Average (m^3/s),,,,,,,
5405,Water Volume Flow Rate Return 15 Minute Average (m^3/s),,,,,,,
5406,Water Volume Flow Rate Delta 15 Minute Average (m^3/s),,,,,,,
5407,Min Energy Consumption Rate Date Time,,,,,,,
5408,Max Energy Consumption Rate Date Time,,,,,,,
5409,Min Energy Consumption Rate Delta Date Time,,,,,,,
5410,Max Energy Consumption Rate Delta Date Time,,,,,,,
5411,Energy Consumption Rate 15 Minute Average (MJ/s),,,,,,,
5412,Energy Consumption Rate Delta 15 Minute Average (MJ/s),,,,,,,
5413,Energy Consumption (kWh),,,,,,,
5414,Energy Consumption (kJ),,,,,,,
5415,Energy Consumption (GJ),,,,,,,
5416,Energy Consumption (BTU 59),,,,,,,
5417,Energy Consumption (MBTU 59),,,,,,,
5418,Energy Consumption (MMBTU 59),,,,,,,
5419,Energy Consumption (BTU ISO),,,,,,,
5420,Energy Consumption (MBTU ISO),,,,,,,
5421,Energy Consumption (MMBTU ISO),,,,,,,
5422,Energy Consumption Delta (kWh),,,,,,,
5423,Energy Consumption Delta (kJ),,,,,,,
5424,Energy Consumption Delta (GJ),,,,,,,
5425,Energy Consumption Delta (BTU 59),,,,,,,
5426,Energy Consumption Delta (MBTU 59),,,,,,,
5427,Energy Consumption Delta (MMBTU 59),,,,,,,
5428,Energy Consumption Delta (BTU ISO),,,,,,,
5429,Energy Consumption Delta (MBTU ISO),,,,,,,
5430,Energy Consumption Delta (MMBTU ISO),,,,,,,
5431,Energy Consumption Rate (J/s),,,,,,,
5432,Energy Consumption Rate (kJ/s),,,,,,,
5433,Energy Consumption Rate (BTU 59/h),,,,,,,
5434,Energy Consumption Rate (MBTU 59/h),,,,,,,
5435,Energy Consumption Rate (MMBTU 59/h),,,,,,,
5436,Energy Consumption Rate (BTU ISO/h),,,,,,,
5437,Energy Consumption Rate (MBTU ISO/h),,,,,,,
5438,Energy Consumption Rate (MMBTU ISO/h),,,,,,,
5439,Energy Consumption Rate Delta (J/s),,,,,,,
5440,Energy Consumption Rate Delta (kJ/s),,,,,,,
5441,Energy Consumption Rate Delta (BTU 59/h),,,,,,,
5442,Energy Consumption Rate Delta (MBTU 59/h),,,,,,,
5443,Energy Consumption Rate Delta (MMBTU 59/h),,,,,,,
5444,Energy Consumption Rate Delta (BTU ISO/h),,,,,,,
5445,Energy Consumption Rate Delta (MBTU ISO/h),,,,,,,
5446,Energy Consumption Rate Delta (MMBTU ISO/h),,,,,,,
5447,Water Mass Flow Rate (lb av/s),,,,,,,
5448,Water Mass Flow Rate Min (lb av/s),,,,,,,
5449,Water Mass Flow Rate Max (lb av/s),,,,,,,
5450,Water Mass Flow Rate Hourly Average (lb av/s),,,,,,,
5451,Water Mass Flow Rate Daily Average (lb av/s),,,,,,,
5452,Water Mass Flow Rate Weekly Average (lb av/s),,,,,,,
5453,Water Mass Flow Rate Monthly Average (lb av/s),,,,,,,
5454,Energy Consumption Previous Day Total (kWh),,,,,,,
5455,Energy Consumption Previous Day Total (J),,,,,,,
5456,Energy Consumption Previous Day Total (kJ),,,,,,,
5457,Energy Consumption Previous Day Total (GJ),,,,,,,
5458,Energy Consumption Previous Day Total (BTU 59),,,,,,,
5459,Energy Consumption Previous Day Total (MBTU 59),,,,,,,
5460,Energy Consumption Previous Day Total (MMBTU 59),,,,,,,
5461,Energy Consumption Previous Day Total (BTU ISO),,,,,,,
5462,Energy Consumption Previous Day Total (MBTU ISO),,,,,,,
5463,Energy Consumption Previous Day Total (MMBTU ISO),,,,,,,
5464,Energy Consumption Delta Previous Day Total (kWh),,,,,,,
5465,Energy Consumption Delta Previous Day Total (J),,,,,,,
5466,Energy Consumption Delta Previous Day Total (kJ),,,,,,,
5467,Energy Consumption Delta Previous Day Total (GJ),,,,,,,
5468,Energy Consumption Delta Previous Day Total (BTU 59),,,,,,,
5469,Energy Consumption Delta Previous Day Total (MBTU 59),,,,,,,
5470,Energy Consumption Delta Previous Day Total (MMBTU 59),,,,,,,
5471,Energy Consumption Delta Previous Day Total (BTU ISO),,,,,,,
5472,Energy Consumption Delta Previous Day Total (MBTU ISO),,,,,,,
5473,Energy Consumption Delta Previous Day Total (MMBTU ISO),,,,,,,
5474,Energy Consumption Current Day Total (kWh),,,,,,,
5475,Energy Consumption Current Day Total (J),,,,,,,
5476,Energy Consumption Current Day Total (kJ),,,,,,,
5477,Energy Consumption Current Day Total (GJ),,,,,,,
5478,Energy Consumption Current Day Total (BTU 59),,,,,,,
5479,Energy Consumption Current Day Total (MBTU 59),,,,,,,
5480,Energy Consumption Current Day Total (MMBTU 59),,,,,,,
5481,Energy Consumption Current Day Total (BTU ISO),,,,,,,
5482,Energy Consumption Current Day Total (MBTU ISO),,,,,,,
5483,Energy Consumption Current Day Total (MMBTU ISO),,,,,,,
5484,Energy Consumption Delta Current Day Total (kWh),,,,,,,
5485,Energy Consumption Delta Current Day Total (J),,,,,,,
5486,Energy Consumption Delta Current Day Total (kJ),,,,,,,
5487,Energy Consumption Delta Current Day Total (GJ),,,,,,,
5488,Energy Consumption Delta Current Day Total (BTU 59),,,,,,,
5489,Energy Consumption Delta Current Day Total (MBTU 59),,,,,,,
5490,Energy Consumption Delta Current Day Total (MMBTU 59),,,,,,,
5491,Energy Consumption Delta Current Day Total (BTU ISO),,,,,,,
5492,Energy Consumption Delta Current Day Total (MBTU ISO),,,,,,,
5493,Energy Consumption Delta Current Day Total (MMBTU ISO),,,,,,,
5494,Energy Consumption This Interval (kWh),,,,,,,
5495,Energy Consumption This Interval (J),,,,,,,
5496,Energy Consumption This Interval (kJ),,,,,,,
5497,Energy Consumption This Interval (GJ),,,,,,,
5498,Energy Consumption This Interval (BTU 59),,,,,,,
5499,Energy Consumption This Interval (MBTU 59),,,,,,,
5500,Energy Consumption This Interval (MMBTU 59),,,,,,,
5501,Energy Consumption This Interval (BTU ISO),,,,,,,
5502,Energy Consumption This Interval (MBTU ISO),,,,,,,
5503,Energy Consumption This Interval (MMBTU ISO),,,,,,,
5504,Energy Consumption Delta This Interval (kWh),,,,,,,
5505,Energy Consumption Delta This Interval (J),,,,,,,
5506,Energy Consumption Delta This Interval (kJ),,,,,,,
5507,Energy Consumption Delta This Interval (GJ),,,,,,,
5508,Energy Consumption Delta This Interval (BTU 59),,,,,,,
5509,Energy Consumption Delta This Interval (MBTU 59),,,,,,,
5510,Energy Consumption Delta This Interval (MMBTU 59),,,,,,,
5511,Energy Consumption Delta This Interval (BTU ISO),,,,,,,
5512,Energy Consumption Delta This Interval (MBTU ISO),,,,,,,
5513,Energy Consumption Delta This Interval (MMBTU ISO),,,,,,,
5514,Wastewater Mass Flow Rate (lb av/s),,,,,,,
5515,Wastewater Mass Flow Rate Min (lb av/s),,,,,,,
5516,Wastewater Mass Flow Rate Max (lb av/s),,,,,,,
5517,Wastewater Mass Flow Rate Hourly Average (lb av/s),,,,,,,
5518,Wastewater Mass Flow Rate Daily Average (lb av/s),,,,,,,
5519,Wastewater Mass Flow Rate Weekly Average (lb av/s),,,,,,,
5520,Wastewater Mass Flow Rate Monthly Average (lb av/s),,,,,,,
5521,Water Volume Supply (L),,,,,,,
5522,Water Volume Supply (hL),,,,,,,
5523,Water Volume Supply (cf),,,,,,,
5524,Water Volume Supply (Ccf),,,,,,,
5525,Water Volume Supply (Mcf),,,,,,,
5526,Water Volume Supply (MMcf),,,,,,,
5527,Water Volume Supply (gal),,,,,,,
5528,Water Volume Return (L),,,,,,,
5529,Water Volume Return (hL),,,,,,,
5530,Water Volume Return (cf),,,,,,,
5531,Water Volume Return (Ccf),,,,,,,
5532,Water Volume Return (Mcf),,,,,,,
5533,Water Volume Return (MMcf),,,,,,,
5534,Water Volume Return (gal),,,,,,,
5535,Water Volume Delta (L),,,,,,,
5536,Water Volume Delta (hL),,,,,,,
5537,Water Volume Delta (cf),,,,,,,
5538,Water Volume Delta (Ccf),,,,,,,
5539,Water Volume Delta (Mcf),,,,,,,
5540,Water Volume Delta (MMcf),,,,,,,
5541,Water Volume Delta (gal),,,,,,,
5542,Water Volume Supply Previous Day Total (L),,,,,,,
5543,Water Volume Supply Previous Day Total (hL),,,,,,,
5544,Water Volume Supply Previous Day Total (cf),,,,,,,
5545,Water Volume Supply Previous Day Total (Ccf),,,,,,,
5546,Water Volume Supply Previous Day Total (Mcf),,,,,,,
5547,Water Volume Supply Previous Day Total (MMcf),,,,,,,
5548,Water Volume Supply Previous Day Total (gal),,,,,,,
5549,Water Volume Return Previous Day Total (L),,,,,,,
5550,Water Volume Return Previous Day Total (hL),,,,,,,
5551,Water Volume Return Previous Day Total (cf),,,,,,,
5552,Water Volume Return Previous Day Total (Ccf),,,,,,,
5553,Water Volume Return Previous Day Total (Mcf),,,,,,,
5554,Water Volume Return Previous Day Total (MMcf),,,,,,,
5555,Water Volume Return Previous Day Total (gal),,,,,,,
5556,Water Volume Delta Previous Day Total (L),,,,,,,
5557,Water Volume Delta Previous Day Total (hL),,,,,,,
5558,Water Volume Delta Previous Day Total (cf),,,,,,,
5559,Water Volume Delta Previous Day Total (Ccf),,,,,,,
5560,Water Volume Delta Previous Day Total (Mcf),,,,,,,
5561,Water Volume Delta Previous Day Total (MMcf),,,,,,,
5562,Water Volume Delta Previous Day Total (gal),,,,,,,
5563,Water Volume Supply Current Day Total (L),,,,,,,
5564,Water Volume Supply Current Day Total (hL),,,,,,,
5565,Water Volume Supply Current Day Total (cf),,,,,,,
5566,Water Volume Supply Current Day Total (Ccf),,,,,,,
5567,Water Volume Supply Current Day Total (Mcf),,,,,,,
5568,Water Volume Supply Current Day Total (MMcf),,,,,,,
5569,Water Volume Supply Current Day Total (gal),,,,,,,
5570,Water Volume Return Current Day Total (L),,,,,,,
5571,Water Volume Return Current Day Total (hL),,,,,,,
5572,Water Volume Return Current Day Total (cf),,,,,,,
5573,Water Volume Return Current Day Total (Ccf),,,,,,,
5574,Water Volume Return Current Day Total (Mcf),,,,,,,
5575,Water Volume Return Current Day Total (MMcf),,,,,,,
5576,Water Volume Return Current Day Total (gal),,,,,,,
5577,Water Volume Delta Current Day Total (L),,,,,,,
5578,Water Volume Delta Current Day Total (hL),,,,,,,
5579,Water Volume Delta Current Day Total (cf),,,,,,,
5580,Water Volume Delta Current Day Total (Ccf),,,,,,,
5581,Water Volume Delta Current Day Total (Mcf),,,,,,,
5582,Water Volume Delta Current Day Total (MMcf),,,,,,,
5583,Water Volume Delta Current Day Total (gal),,,,,,,
5584,Water Volume Supply This Interval (L),,,,,,,
5585,Water Volume Supply This Interval (hL),,,,,,,
5586,Water Volume Supply This Interval (cf),,,,,,,
5587,Water Volume Supply This Interval (Ccf),,,,,,,
5588,Water Volume Supply This Interval (Mcf),,,,,,,
5589,Water Volume Supply This Interval (MMcf),,,,,,,
5590,Water Volume Return This Interval (L),,,,,,,
5591,Water Volume Return This Interval (hL),,,,,,,
5592,Water Volume Return This Interval (cf),,,,,,,
5593,Water Volume Return This Interval (Ccf),,,,,,,
5594,Water Volume Return This Interval (Mcf),,,,,,,
5595,Water Volume Return This Interval (MMcf),,,,,,,
5596,Water Volume Delta This Interval (L),,,,,,,
5597,Water Volume Delta This Interval (hL),,,,,,,
5598,Water Volume Delta This Interval (cf),,,,,,,
5599,Water Volume Delta This Interval (Ccf),,,,,,,
5600,Water Volume Delta This Interval (Mcf),,,,,,,
5601,Water Volume Delta This Interval (MMcf),,,,,,,
5602,Water Volume Flow Rate Supply (m^3/min),,,,,,,
5603,Water Volume Flow Rate Supply (m^3/h),,,,,,,
5604,Water Volume Flow Rate Supply (gal/s),,,,,,,
5605,Water Volume Flow Rate Supply (gal/min),,,,,,,
5606,Water Volume Flow Rate Supply (gal/h),,,,,,,
5607,Water Volume Flow Rate Supply (cf/s),,,,,,,
5608,Water Volume Flow Rate Supply (cf/min),,,,,,,
5609,Water Volume Flow Rate Supply (cf/h),,,,,,,
5610,Water Volume Flow Rate Supply (L/s),,,,,,,
5611,Water Volume Flow Rate Supply (L/min),,,,,,,
5612,Water Volume Flow Rate Supply (L/h),,,,,,,
5613,Water Volume Flow Rate Return (m^3/min),,,,,,,
5614,Water Volume Flow Rate Return (m^3/h),,,,,,,
5615,Water Volume Flow Rate Return (gal/s),,,,,,,
5616,Water Volume Flow Rate Return (gal/min),,,,,,,
5617,Water Volume Flow Rate Return (gal/h),,,,,,,
5618,Water Volume Flow Rate Return (cf/s),,,,,,,
5619,Water Volume Flow Rate Return (cf/min),,,,,,,
5620,Water Volume Flow Rate Return (cf/h),,,,,,,
5621,Water Volume Flow Rate Return (L/s),,,,,,,
5622,Water Volume Flow Rate Return (L/min),,,,,,,
5623,Water Volume Flow Rate Return (L/h),,,,,,,
5624,Water Volume Flow Rate Delta (m^3/min),,,,,,,
5625,Water Volume Flow Rate Delta (m^3/h),,,,,,,
5626,Water Volume Flow Rate Delta (gal/s),,,,,,,
5627,Water Volume Flow Rate Delta (gal/min),,,,,,,
5628,Water Volume Flow Rate Delta (gal/h),,,,,,,
5629,Water Volume Flow Rate Delta (cf/s),,,,,,,
5630,Water Volume Flow Rate Delta (cf/min),,,,,,,
5631,Water Volume Flow Rate Delta (cf/h),,,,,,,
5632,Water Volume Flow Rate Delta (L/s),,,,,,,
5633,Water Volume Flow Rate Delta (L/min),,,,,,,
5634,Water Volume Flow Rate Delta (L/h),,,,,,,
5635,Water Volume Flow Rate Supply Min (m^3/min),,,,,,,
5636,Water Volume Flow Rate Supply Min (m^3/h),,,,,,,
5637,Water Volume Flow Rate Supply Min (gal/s),,,,,,,
5638,Water Volume Flow Rate Supply Min (gal/min),,,,,,,
5639,Water Volume Flow Rate Supply Min (gal/h),,,,,,,
5640,Water Volume Flow Rate Supply Min (cf/s),,,,,,,
5641,Water Volume Flow Rate Supply Min (cf/min),,,,,,,
5642,Water Volume Flow Rate Supply Min (cf/h),,,,,,,
5643,Water Volume Flow Rate Supply Min (L/s),,,,,,,
5644,Water Volume Flow Rate Supply Min (L/min),,,,,,,
5645,Water Volume Flow Rate Supply Min (L/h),,,,,,,
5646,Water Volume Flow Rate Return Min (m^3/min),,,,,,,
5647,Water Volume Flow Rate Return Min (m^3/h),,,,,,,
5648,Water Volume Flow Rate Return Min (gal/s),,,,,,,
5649,Water Volume Flow Rate Return Min (gal/min),,,,,,,
5650,Water Volume Flow Rate Return Min (gal/h),,,,,,,
5651,Water Volume Flow Rate Return Min (cf/s),,,,,,,
5652,Water Volume Flow Rate Return Min (cf/min),,,,,,,
5653,Water Volume Flow Rate Return Min (cf/h),,,,,,,
5654,Water Volume Flow Rate Return Min (L/s),,,,,,,
5655,Water Volume Flow Rate Return Min (L/min),,,,,,,
5656,Water Volume Flow Rate Return Min (L/h),,,,,,,
5657,Water Volume Flow Rate Delta Min (m^3/min),,,,,,,
5658,Water Volume Flow Rate Delta Min (m^3/h),,,,,,,
5659,Water Volume Flow Rate Delta Min (gal/s),,,,,,,
5660,Water Volume Flow Rate Delta Min (gal/min),,,,,,,
5661,Water Volume Flow Rate Delta Min (gal/h),,,,,,,
5662,Water Volume Flow Rate Delta Min (cf/s),,,,,,,
5663,Water Volume Flow Rate Delta Min (cf/min),,,,,,,
5664,Water Volume Flow Rate Delta Min (cf/h),,,,,,,
5665,Water Volume Flow Rate Delta Min (L/s),,,,,,,
5666,Water Volume Flow Rate Delta Min (L/min),,,,,,,
5667,Water Volume Flow Rate Delta Min (L/h),,,,,,,
5668,Water Volume Flow Rate Supply Max (m^3/min),,,,,,,
5669,Water Volume Flow Rate Supply Max (m^3/h),,,,,,,
5670,Water Volume Flow Rate Supply Max (gal/s),,,,,,,
5671,Water Volume Flow Rate Supply Max (gal/min),,,,,,,
5672,Water Volume Flow Rate Supply Max (gal/h),,,,,,,
5673,Water Volume Flow Rate Supply Max (cf/s),,,,,,,
5674,Water Volume Flow Rate Supply Max (cf/min),,,,,,,
5675,Water Volume Flow Rate Supply Max (cf/h),,,,,,,
5676,Water Volume Flow Rate Supply Max (L/s),,,,,,,
5677,Water Volume Flow Rate Supply Max (L/min),,,,,,,
5678,Water Volume Flow Rate Supply Max (L/h),,,,,,,
5679,Water Volume Flow Rate Return Max (m^3/min),,,,,,,
5680,Water Volume Flow Rate Return Max (m^3/h),,,,,,,
5681,Water Volume Flow Rate Return Max (gal/s),,,,,,,
5682,Water Volume Flow Rate Return Max (gal/min),,,,,,,
5683,Water Volume Flow Rate Return Max (gal/h),,,,,,,
5684,Water Volume Flow Rate Return Max (cf/s),,,,,,,
5685,Water Volume Flow Rate Return Max (cf/min),,,,,,,
5686,Water Volume Flow Rate Return Max (cf/h),,,,,,,
5687,Water Volume Flow Rate Return Max (L/s),,,,,,,
5688,Water Volume Flow Rate Return Max (L/min),,,,,,,
5689,Water Volume Flow Rate Return Max (L/h),,,,,,,
5690,Water Volume Flow Rate Delta Max (m^3/min),,,,,,,
5691,Water Volume Flow Rate Delta Max (m^3/h),,,,,,,
5692,Water Volume Flow Rate Delta Max (gal/s),,,,,,,
5693,Water Volume Flow Rate Delta Max (gal/min),,,,,,,
5694,Water Volume Flow Rate Delta Max (gal/h),,,,,,,
5695,Water Volume Flow Rate Delta Max (cf/s),,,,,,,
5696,Water Volume Flow Rate Delta Max (cf/min),,,,,,,
5697,Water Volume Flow Rate Delta Max (cf/h),,,,,,,
5698,Water Volume Flow Rate Delta Max (L/s),,,,,,,
5699,Water Volume Flow Rate Delta Max (L/min),,,,,,,
5700,Water Volume Flow Rate Delta Max (L/h),,,,,,,
5701,Water Volume Flow Rate Supply Hourly Average (m^3/min),,,,,,,
5702,Water Volume Flow Rate Supply Hourly Average (m^3/h),,,,,,,
5703,Water Volume Flow Rate Supply Hourly Average (gal/s),,,,,,,
5704,Water Volume Flow Rate Supply Hourly Average (gal/min),,,,,,,
5705,Water Volume Flow Rate Supply Hourly Average (gal/h),,,,,,,
5706,Water Volume Flow Rate Supply Hourly Average (cf/s),,,,,,,
5707,Water Volume Flow Rate Supply Hourly Average (cf/min),,,,,,,
5708,Water Volume Flow Rate Supply Hourly Average (cf/h),,,,,,,
5709,Water Volume Flow Rate Supply Hourly Average (L/s),,,,,,,
5710,Water Volume Flow Rate Supply Hourly Average (L/min),,,,,,,
5711,Water Volume Flow Rate Supply Hourly Average (L/h),,,,,,,
5712,Water Volume Flow Rate Return Hourly Average (m^3/min),,,,,,,
5713,Water Volume Flow Rate Return Hourly Average (m^3/h),,,,,,,
5714,Water Volume Flow Rate Return Hourly Average (gal/s),,,,,,,
5715,Water Volume Flow Rate Return Hourly Average (gal/min),,,,,,,
5716,Water Volume Flow Rate Return Hourly Average (gal/h),,,,,,,
5717,Water Volume Flow Rate Return Hourly Average (cf/s),,,,,,,
5718,Water Volume Flow Rate Return Hourly Average (cf/min),,,,,,,
5719,Water Volume Flow Rate Return Hourly Average (cf/h),,,,,,,
5720,Water Volume Flow Rate Return Hourly Average (L/s),,,,,,,
5721,Water Volume Flow Rate Return Hourly Average (L/min),,,,,,,
5722,Water Volume Flow Rate Return Hourly Average (L/h),,,,,,,
5723,Water Volume Flow Rate Delta Hourly Average (m^3/min),,,,,,,
5724,Water Volume Flow Rate Delta Hourly Average (m^3/h),,,,,,,
5725,Water Volume Flow Rate Delta Hourly Average (gal/s),,,,,,,
5726,Water Volume Flow Rate Delta Hourly Average (gal/min),,,,,,,
5727,Water Volume Flow Rate Delta Hourly Average (gal/h),,,,,,,
5728,Water Volume Flow Rate Delta Hourly Average (cf/s),,,,,,,
5729,Water Volume Flow Rate Delta Hourly Average (cf/min),,,,,,,
5730,Water Volume Flow Rate Delta Hourly Average (cf/h),,,,,,,
5731,Water Volume Flow Rate Delta Hourly Average (L/s),,,,,,,
5732,Water Volume Flow Rate Delta Hourly Average (L/min),,,,,,,
5733,Water Volume Flow Rate Delta Hourly Average (L/h),,,,,,,
5734,Water Volume Flow Rate Supply Daily Average (m^3/min),,,,,,,
5735,Water Volume Flow Rate Supply Daily Average (m^3/h),,,,,,,
5736,Water Volume Flow Rate Supply Daily Average (gal/s),,,,,,,
5737,Water Volume Flow Rate Supply Daily Average (gal/min),,,,,,,
5738,Water Volume Flow Rate Supply Daily Average (gal/h),,,,,,,
5739,Water Volume Flow Rate Supply Daily Average (cf/s),,,,,,,
5740,Water Volume Flow Rate Supply Daily Average (cf/min),,,,,,,
5741,Water Volume Flow Rate Supply Daily Average (cf/h),,,,,,,
5742,Water Volume Flow Rate Supply Daily Average (L/s),,,,,,,
5743,Water Volume Flow Rate Supply Daily Average (L/min),,,,,,,
5744,Water Volume Flow Rate Supply Daily Average (L/h),,,,,,,
5745,Water Volume Flow Rate Return Daily Average (m^3/min),,,,,,,
5746,Water Volume Flow Rate Return Daily Average (m^3/h),,,,,,,
5747,Water Volume Flow Rate Return Daily Average (gal/s),,,,,,,
5748,Water Volume Flow Rate Return Daily Average (gal/min),,,,,,,
5749,Water Volume Flow Rate Return Daily Average (gal/h),,,,,,,
5750,Water Volume Flow Rate Return Daily Average (cf/s),,,,,,,
5751,Water Volume Flow Rate Return Daily Average (cf/min),,,,,,,
5752,Water Volume Flow Rate Return Daily Average (cf/h),,,,,,,
5753,Water Volume Flow Rate Return Daily Average (L/s),,,,,,,
5754,Water Volume Flow Rate Return Daily Average (L/min),,,,,,,
5755,Water Volume Flow Rate Return Daily Average (L/h),,,,,,,
5756,Water Volume Flow Rate Delta Daily Average (m^3/min),,,,,,,
5757,Water Volume Flow Rate Delta Daily Average (m^3/h),,,,,,,
5758,Water Volume Flow Rate Delta Daily Average (gal/s),,,,,,,
5759,Water Volume Flow Rate Delta Daily Average (gal/min),,,,,,,
5760,Water Volume Flow Rate Delta Daily Average (gal/h),,,,,,,
5761,Water Volume Flow Rate Delta Daily Average (cf/s),,,,,,,
5762,Water Volume Flow Rate Delta Daily Average (cf/min),,,,,,,
5763,Water Volume Flow Rate Delta Daily Average (cf/h),,,,,,,
5764,Water Volume Flow Rate Delta Daily Average (L/s),,,,,,,
5765,Water Volume Flow Rate Delta Daily Average (L/min),,,,,,,
5766,Water Volume Flow Rate Delta Daily Average (L/h),,,,,,,
5767,Water Volume Flow Rate Supply Weekly Average (m^3/min),,,,,,,
5768,Water Volume Flow Rate Supply Weekly Average (m^3/h),,,,,,,
5769,Water Volume Flow Rate Supply Weekly Average (gal/s),,,,,,,
5770,Water Volume Flow Rate Supply Weekly Average (gal/min),,,,,,,
5771,Water Volume Flow Rate Supply Weekly Average (gal/h),,,,,,,
5772,Water Volume Flow Rate Supply Weekly Average (cf/s),,,,,,,
5773,Water Volume Flow Rate Supply Weekly Average (cf/min),,,,,,,
5774,Water Volume Flow Rate Supply Weekly Average (cf/h),,,,,,,
5775,Water Volume Flow Rate Supply Weekly Average (L/s),,,,,,,
5776,Water Volume Flow Rate Supply Weekly Average (L/min),,,,,,,
5777,Water Volume Flow Rate Supply Weekly Average (L/h),,,,,,,
5778,Water Volume Flow Rate Return Weekly Average (m^3/min),,,,,,,
5779,Water Volume Flow Rate Return Weekly Average (m^3/h),,,,,,,
5780,Water Volume Flow Rate Return Weekly Average (gal/s),,,,,,,
5781,Water Volume Flow Rate Return Weekly Average (gal/min),,,,,,,
5782,Water Volume Flow Rate Return Weekly Average (gal/h),,,,,,,
5783,Water Volume Flow Rate Return Weekly Average (cf/s),,,,,,,
5784,Water Volume Flow Rate Return Weekly Average (cf/min),,,,,,,
5785,Water Volume Flow Rate Return Weekly Average (cf/h),,,,,,,
5786,Water Volume Flow Rate Return Weekly Average (L/s),,,,,,,
5787,Water Volume Flow Rate Return Weekly Average (L/min),,,,,,,
5788,Water Volume Flow Rate Return Weekly Average (L/h),,,,,,,
5789,Water Volume Flow Rate Delta Weekly Average (m^3/min),,,,,,,
5790,Water Volume Flow Rate Delta Weekly Average (m^3/h),,,,,,,
5791,Water Volume Flow Rate Delta Weekly Average (gal/s),,,,,,,
5792,Water Volume Flow Rate Delta Weekly Average (gal/min),,,,,,,
5793,Water Volume Flow Rate Delta Weekly Average (gal/h),,,,,,,
5794,Water Volume Flow Rate Delta Weekly Average (cf/s),,,,,,,
5795,Water Volume Flow Rate Delta Weekly Average (cf/min),,,,,,,
5796,Water Volume Flow Rate Delta Weekly Average (cf/h),,,,,,,
5797,Water Volume Flow Rate Delta Weekly Average (L/s),,,,,,,
5798,Water Volume Flow Rate Delta Weekly Average (L/min),,,,,,,
5799,Water Volume Flow Rate Delta Weekly Average (L/h),,,,,,,
5800,Water Volume Flow Rate Supply Monthly Average (m^3/min),,,,,,,
5801,Water Volume Flow Rate Supply Monthly Average (m^3/h),,,,,,,
5802,Water Volume Flow Rate Supply Monthly Average (gal/s),,,,,,,
5803,Water Volume Flow Rate Supply Monthly Average (gal/min),,,,,,,
5804,Water Volume Flow Rate Supply Monthly Average (gal/h),,,,,,,
5805,Water Volume Flow Rate Supply Monthly Average (cf/s),,,,,,,
5806,Water Volume Flow Rate Supply Monthly Average (cf/min),,,,,,,
5807,Water Volume Flow Rate Supply Monthly Average (cf/h),,,,,,,
5808,Water Volume Flow Rate Supply Monthly Average (L/s),,,,,,,
5809,Water Volume Flow Rate Supply Monthly Average (L/min),,,,,,,
5810,Water Volume Flow Rate Supply Monthly Average (L/h),,,,,,,
5811,Water Volume Flow Rate Return Monthly Average (m^3/min),,,,,,,
5812,Water Volume Flow Rate Return Monthly Average (m^3/h),,,,,,,
5813,Water Volume Flow Rate Return Monthly Average (gal/s),,,,,,,
5814,Water Volume Flow Rate Return Monthly Average (gal/min),,,,,,,
5815,Water Volume Flow Rate Return Monthly Average (gal/h),,,,,,,
5816,Water Volume Flow Rate Return Monthly Average (cf/s),,,,,,,
5817,Water Volume Flow Rate Return Monthly Average (cf/min),,,,,,,
5818,Water Volume Flow Rate Return Monthly Average (cf/h),,,,,,,
5819,Water Volume Flow Rate Return Monthly Average (L/s),,,,,,,
5820,Water Volume Flow Rate Return Monthly Average (L/min),,,,,,,
5821,Water Volume Flow Rate Return Monthly Average (L/h),,,,,,,
5822,Water Volume Flow Rate Delta Monthly Average (m^3/min),,,,,,,
5823,Water Volume Flow Rate Delta Monthly Average (m^3/h),,,,,,,
5824,Water Volume Flow Rate Delta Monthly Average (gal/s),,,,,,,
5825,Water Volume Flow Rate Delta Monthly Average (gal/min),,,,,,,
5826,Water Volume Flow Rate Delta Monthly Average (gal/h),,,,,,,
5827,Water Volume Flow Rate Delta Monthly Average (cf/s),,,,,,,
5828,Water Volume Flow Rate Delta Monthly Average (cf/min),,,,,,,
5829,Water Volume Flow Rate Delta Monthly Average (cf/h),,,,,,,
5830,Water Volume Flow Rate Delta Monthly Average (L/s),,,,,,,
